date_est,year_month,year,month,day,year_month,yy_mm,yy_mmm,PM,haircut,walking,golf,massage,interview,air_force_one,date,activities
2014-08-18,20148.0,2014,8,18,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,No,No,No,No,8月18日,　午前中は山梨県鳴沢村の別荘で過ごす。▽12時49分　富士吉田市の「ふじやま温泉」。▽15時19分　別荘着。▽16時52分　田中財務省主計局長。本田内閣官房参与が加わる。 
2014-08-19,20148.0,2014,8,19,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,YES!,No,No,No,8月19日,▽7時4分　山梨県鳴沢村の別荘発。▽7時7分　富士河口湖町の富士桜カントリー倶楽部で本田内閣官房参与、田中財務省主計局長、日枝久フジテレビ会長らとゴルフ。▽14時36分　別荘着。▽17時55分　笹川陽平日本財団会長の別荘で笹川氏、森元首相、茂木経産相ら。▽22時5分　別荘着。 
2014-08-20,20148.0,2014,8,20,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,YES!,No,YES!,No,8月20日,▽7時22分　山梨県鳴沢村の別荘発。▽7時26分　富士河口湖町の富士桜カントリー倶楽部で森元首相、茂木経産相、日枝久フジテレビ会長、笹川陽平日本財団会長らとゴルフ。▽9時22分　別荘着。▽11時　官邸で古屋防災相、菅官房長官、西村危機管理監。続いて報道各社のインタビュー。▽12時44分　北村情報官。▽14時1分　公邸に。▽17時19分　危機管理監。▽19時42分　別荘着。 
2014-08-21,20148.0,2014,8,21,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,No,No,No,No,8月21日,▽10時34分　山梨県鳴沢村の別荘で北村情報官。葛西敬之ＪＲ東海名誉会長が加わる。▽15時4分　公邸着。▽15時25分　官邸で古屋防災相、菅官房長官。▽16時3分　関係省庁災害対策会議。▽17時32分　富ケ谷の私邸着。 
2014-08-22,20148.0,2014,8,22,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,No,No,No,No,8月22日,▽9時40分　富ケ谷の私邸発。▽10時8分　官邸で北村情報官。▽11時4分　塩谷立衆院議員。続いて衛藤征士郎、額賀福志郎両衆院議員ら。▽14時8分　飯島内閣官房参与。▽15時2分　豪雨災害の関係閣僚会議。この後、河井克行衆院議員。▽17時41分　公邸に。 
2014-08-23,20148.0,2014,8,23,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,No,No,No,No,8月23日,▽11時54分　虎ノ門の光明寺で牛尾治朗ウシオ電機会長の妻、故春子さんの法要。▽13時47分　富ケ谷の私邸着。 
2014-08-24,20148.0,2014,8,24,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,No,No,No,No,8月24日,　終日、富ケ谷の私邸で過ごす。 
2014-08-25,20148.0,2014,8,25,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,No,No,YES!,No,8月25日,▽7時25分　富ケ谷の私邸発。▽8時9分　空自Ｕ4多用途支援機で羽田空港発。▽9時25分　広島空港着。▽10時26分　広島県庁で湯崎知事、松井広島市長。現地災害対策本部を視察。西村内閣府副大臣、河井克行衆院議員が同行。▽11時37分　安佐南区の市立梅林小学校で土砂災害の被災者ら。▽12時11分　土砂災害の被災現場を視察。▽12時26分　現地調整所で自衛隊員ら。この後、報道各社のインタビュー。▽13時34分　陸自ヘリで広島ヘリポート発。被災現場を上空から視察。▽14時10分　広島空港着。この後、空自Ｕ4多用途支援機で同空港発。▽15時26分　羽田空港着。▽16時56分　官邸で石原環境相、根本復興相。▽17時40分　武川内閣府政策統括官、河村文科省生涯学習政策局長ら。▽18時40分　外務省の斎木次官、林欧州局長。次官が残る。▽19時43分　私邸着。 
2014-08-26,20148.0,2014,8,26,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,No,No,YES!,No,8月26日,▽8時51分　富ケ谷の私邸発。▽9時35分　党本部で役員会。▽10時15分　官邸で外務省の斎木次官、杉山外務審議官、平松総合外交政策局長。▽10時54分　まち・ひと・しごと創生に関する有識者懇談会。▽13時32分　甘利経済再生相、松山内閣府次官。再生相が残る。▽14時20分　防衛省の豊田官房長、黒江防衛政策局長、三村経理装備局長。この後、岡島悦子プロノバ社長ら女性有識者。▽16時7分　北村情報官、宮川防衛省情報本部長ら。情報官が残る。▽16時38分　フリーペーパー「ＯＫＩＮＡＷＡ　ＨＥＡＤＬＩＮＥ」のインタビュー。▽17時7分　月例経済報告関係閣僚会議。続いて麻生副総理。▽19時1分　私邸着。 
2014-08-27,20148.0,2014,8,27,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,No,No,No,No,8月27日,▽9時29分　富ケ谷の私邸発。▽10時15分　官邸で下村文科相、山中文科次官ら。続いて山田京都府知事ら。▽11時10分　斎藤防衛省顧問。この後、板東消費者庁長官。▽14時3分　まち・ひと・しごと創生に関する有識者懇談会。▽15時5分　太田国交相。▽15時27分　全国市議会議長会の佐藤祐文会長、渡辺英子山梨県北杜市議会議長ら。▽18時9分　福祉関連の会議向けビデオメッセージ収録。▽18時57分　私邸着。 
2014-08-28,20148.0,2014,8,28,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,No,No,No,No,8月28日,▽9時32分　富ケ谷の私邸発。▽10時25分　官邸で溝手参院議員会長。▽13時51分　谷内国家安全保障局長、平松外務省総合外交政策局長、黒江防衛省防衛政策局長ら。▽15時20分　子どもの貧困対策検討会委員との懇談会。▽17時2分　国家安全保障会議。続いて麻生副総理。▽18時25分　公邸で作曲家のすぎやまこういち氏、評論家の西部邁氏ら。 
2014-08-29,20148.0,2014,8,29,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,No,No,No,No,8月29日,▽9時47分　官邸で子どもの貧困対策会議。▽10時2分　閣議。続いて甘利経済再生相、ＴＰＰ政府対策本部の大江首席交渉官代理、皆川農水次官。▽11時　外務省の斎木次官、平松総合外交政策局長、林欧州局長。次官が残る。この後、尾西駐ボツワナ大使ら。▽11時50分　石破幹事長。▽13時46分　丸の内の東京国際フォーラムで「消防団を中核とした地域防災力充実強化大会」。▽14時24分　官邸で山口公明党代表。▽15時5分　杉山外務審議官。入れ替わりに根本復興相。▽16時9分　財務省の香川次官、山崎財務官。続いて谷内国家安全保障局長、総合外交政策局長、黒江防衛省防衛政策局長ら。▽17時3分　北村情報官。▽18時48分　富ケ谷の私邸着。 
2014-08-30,20148.0,2014,8,30,20148.0,2014-08,2014-Aug,Shinzo_Abe,YES!,No,No,No,No,No,8月30日,▽11時16分　富ケ谷の私邸発。▽11時23分　渋谷の美容室「ＨＡＩＲ　ＧＵＥＳＴ」で散髪。▽13時6分　私邸着。▽15時30分　のぞみ45号でＪＲ東京駅発。▽17時50分　ＪＲ京都駅着。▽18時52分　京都市の京都迎賓館の庭園でインドのモディ首相と散策。続いて京都市とバラナシ市とのパートナーシティ提携意向書調印式。▽19時　モディ首相。谷内国家安全保障局長らが同席。▽21時1分　グランドプリンスホテル京都に宿泊。 
2014-08-31,20148.0,2014,8,31,20148.0,2014-08,2014-Aug,Shinzo_Abe,No,No,No,No,No,No,8月31日,▽9時7分　宿泊先の京都市のグランドプリンスホテル京都発。▽9時47分　東寺でインドのモディ首相と五重塔などを視察。▽10時35分　のぞみ10号でＪＲ京都駅発。▽12時53分　ＪＲ東京駅着。▽13時13分　ホテルニューオータニで菅、加藤、世耕、杉田正副官房長官、河内総務官。▽16時34分　富ケ谷の私邸着。 
2014-09-01,20149.0,2014,9,1,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,YES!,No,9月1日,▽7時40分　富ケ谷の私邸発。▽7時55分　党本部着。総合防災訓練のため徒歩で官邸に。▽8時25分　官邸で総合防災訓練の緊急災害対策本部会議。この後、同訓練で舛添東京都知事とテレビ電話会議、臨時閣議、記者会見。▽10時30分　相模原市の在日米陸軍相模総合補給廠で9都県市合同防災訓練を視察。新藤総務相、小野寺防衛相、古屋防災相らが同行。▽12時17分　報道各社のインタビュー。▽14時24分　官邸で福島県の佐藤知事、渡辺大熊町長、伊沢双葉町長。菅官房長官、石原環境相、根本復興相が同席。▽14時46分　元赤坂の迎賓館でインドのモディ首相の歓迎行事。▽15時14分　二番町の表千家東京稽古場でモディ首相。▽15時43分　迎賓館着。▽17時10分　モディ首相と少人数会合。▽18時4分　全体会合。続いてインドの経済関係者。▽19時25分　署名式、共同記者発表。▽20時8分　安倍首相主催の夕食会。▽21時51分　公邸着。 
2014-09-02,20149.0,2014,9,2,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月2日,▽9時32分　党本部で役員会。石破幹事長が残る。高村副総裁、細田幹事長代行が相次ぐ。▽10時3分　官邸で閣議。古屋防災相が残る。▽11時19分　ジェフ・ザッカーＣＮＮワールドワイド社長。▽13時30分　衆院第1議員会館の歯科診療室。▽14時15分　同会館の事務所で地元支援者。▽14時56分　官邸で外務省の斎木次官、杉山外務審議官、平松総合外交政策局長ら。▽15時39分　塩谷立衆院議員。▽17時5分　谷内国家安全保障局長、北村情報官ら。情報官が残る。▽19時3分　富ケ谷の私邸着。 
2014-09-03,20149.0,2014,9,3,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月3日,▽9時2分　富ケ谷の私邸発。▽9時20分　党本部で谷垣法相、稲田行革相、二階衆院予算委員長、茂木経産相、高村副総裁、佐藤国対委員長ら。▽10時5分　臨時総務会。続いて新役員と写真撮影。この後、役員会。続いて山口県連女性局中央研修会。▽10時59分　官邸着。▽12時1分　臨時閣議。▽13時30分　山口公明党代表。谷垣幹事長、井上公明党幹事長、菅官房長官が同席。▽13時41分　組閣本部設置。この後、新閣僚の呼び込み。▽15時52分　皇居で内奏。この後、新閣僚認証式。▽17時52分　官邸着。▽18時30分　記者会見。この後、閣僚に補職辞令交付。▽19時19分　初閣議。続いて写真撮影。▽20時10分　ザ・キャピトルホテル東急のレストラン「ＯＲＩＧＡＭＩ」で秘書官。▽21時36分　私邸着。 
2014-09-04,20149.0,2014,9,4,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,YES!,No,9月4日,▽9時31分　富ケ谷の私邸発。▽9時49分　官邸着。▽11時15分　甘利経済再生相。入れ替わりに河井克行衆院議員。▽13時30分　夕刊フジのインタビュー。▽15時2分　臨時閣議。▽16時25分　皇居で内奏。続いて副大臣認証式。▽19時14分　官邸で副大臣と写真撮影。この後、副大臣会議。▽20時28分　政務官に辞令交付。続いて写真撮影。この後、政務官会合。▽21時10分　私邸着。 
2014-09-05,20149.0,2014,9,5,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月5日,▽9時27分　富ケ谷の私邸発。▽9時58分　官邸で閣議。▽10時30分　平松外務省総合外交政策局長。▽10時49分　阪本総務審議官、杉山外務審議官、針原農水審議官、石黒経産審議官、武藤国交審議官ら。▽13時28分　中央合同庁舎8号館でまち・ひと・しごと創生本部事務局の看板掛け。菅官房長官、石破地方創生相、杉田官房副長官が同席。▽13時52分　官邸で岸田外相、斎木外務次官。▽14時55分　谷内国家安全保障局長、外務省の斎木次官、杉山、長嶺両外務審議官、林欧州局長。▽16時2分　加藤官房副長官、総合外交政策局長、古沢内閣官房参与。▽16時39分　北村情報官。▽17時6分　国家安全保障局長、総合外交政策局長、黒江防衛省防衛政策局長。▽18時52分　私邸着。▽21時11分　麻生副総理。 
2014-09-06,20149.0,2014,9,6,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,YES!,YES!,9月6日,（日本時間）▽8時15分　富ケ谷の私邸発。▽8時51分　羽田空港で報道各社のインタビュー。▽9時21分　政府専用機で同空港発。（現地時間）　昼　バングラデシュ・ダッカのハズラット・シャージャラル国際空港着。歓迎式典。　午後　ダッカ近郊のサバール独立記念碑で献花。市内のボンゴボンドゥ記念館を視察。パン・パシフィック・ショナルガオン・ホテルで日バングラデシュ・ビジネスフォーラム。　夕　首相府でハシナ首相。拡大首脳会合。署名式、共同記者発表。　夜　大統領府でハミド大統領。同ホテルで同行記者団によるインタビュー。バングラデシュ民族主義党（ＢＮＰ）のジア総裁。エルシャド国民党議員。ハシナ首相主催の夕食会。宿泊。 
2014-09-07,20149.0,2014,9,7,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,YES!,9月7日,（現地時間）　午前　バングラデシュ・ダッカのダッカ大学芸術学部を視察。政府専用機でハズラット・シャージャラル国際空港発。　昼　スリランカのコロンボ国際空港着。歓迎行事。同空港の改善事業定礎式。　午後　コロンボの大統領府で歓迎式典。ラジャパクサ大統領。同行の企業経営者らを交えた拡大首脳会合。署名式、記念図書寄贈式、共同記者発表。スリジャヤワルデネプラ・コッテの国会で与野党代表。コロンボのシナモン・グランド・ホテルで日スリランカ・ビジネスフォーラム。　夜　大統領官邸で大統領主催の夕食会。ヒルトン・コロンボ・ホテルに宿泊。 
2014-09-08,20149.0,2014,9,8,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,YES!,9月8日,（現地時間）　午前　スリランカ・コロンボ近郊のケラニヤ寺院を視察。政府専用機でコロンボ国際空港発。（日本時間）▽20時59分　羽田空港着。▽21時34分　富ケ谷の私邸着。 
2014-09-09,20149.0,2014,9,9,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,YES!,No,9月9日,▽9時32分　富ケ谷の私邸発。▽9時48分　官邸で報道各社のインタビュー。▽10時2分　閣議。この後、石破地方創生相。入れ替わりに平内閣府副大臣。▽11時20分　皇居で帰国の記帳。▽12時9分　官邸で政府・与党連絡会議。続いて菅官房長官、谷垣幹事長、茂木選対委員長。▽13時9分　小渕経産相、上田資源エネルギー庁長官、池田原子力規制庁長官。この後、黒羽内閣府賞勲局長。▽13時51分　斎木外務次官。▽14時50分　トラック運転手の山根理絵さん、小島美千代さん、左官業の福吉奈津子さん、現場責任者の阿部友香さん。▽15時4分　外務次官。続いて女性関連イベント向けのビデオメッセージ収録。▽16時3分　米宇宙ベンチャー「スペースＸ」のイーロン・マスク最高経営責任者。この後、国家戦略特区諮問会議。▽17時6分　谷内国家安全保障局長、北村情報官、下平内閣衛星情報センター所長。情報官が残る。▽18時2分　モロッコのモハメド・シェイク・ビアディラ参院議長。▽18時53分　私邸着。 
2014-09-10,20149.0,2014,9,10,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,YES!,No,9月10日,▽9時30分　富ケ谷の私邸発。▽10時3分　官邸で豪連邦議会のブロンウィン・ビショップ下院議長。この後、情報保全諮問会議。▽11時19分　防災功労者表彰式。▽11時38分　石破地方創生相。▽12時9分　公邸で女性駐日大使との首相主催昼食会。▽13時24分　官邸に。▽15時31分　北区岸町のフリースクール「東京シューレ」を視察。この後、報道各社のインタビュー。　首相「様々な学びの場があり、そこで不登校になっている子どもたちががんばっていることも伝えていきたい」▽17時　官邸で国家安全保障会議。▽17時53分　小渕経産相、望月環境相、池田原子力規制庁長官。▽18時25分　公邸で谷垣、石破新旧幹事長、稲田、高市新旧政調会長、二階総務会長ら。 
2014-09-11,20149.0,2014,9,11,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月11日,▽9時36分　官邸で国際交流基金アジアセンター日本語パートナーズ第1期派遣者の猿田多磨夫さんら。▽10時　虎ノ門の日本消防会館で全国消防殉職者慰霊祭。▽10時38分　官邸で有村行革相。▽11時8分　国際放射線防護委員会のジャック・ロシャール副委員長ら。▽11時30分　ロボット革命実現会議。▽12時12分　黒田日銀総裁。▽13時26分　ホテルオークラで故小松一郎前内閣法制局長官をしのぶ会。▽14時3分　官邸で外務省の平松総合外交政策局長、松川女性参画推進室長。入れ替わりに古沢内閣官房参与、梶川国際通貨基金理事。▽15時　古谷官房副長官補。▽16時　有楽町のニッポン放送でラジオ番組に出演。▽16時47分　官邸で伊原外務省アジア大洋州局長。▽17時17分　防衛省の西次官、黒江防衛政策局長。続いて甘利経済再生相。入れ替わりに岸田外相、林外務省欧州局長。▽18時47分　神泉町のすし店「小笹」でラガルド国際通貨基金専務理事ら。▽20時48分　富ケ谷の私邸着。 
2014-09-12,20149.0,2014,9,12,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月12日,▽8時45分　富ケ谷の私邸発。▽9時3分　官邸で溝手参院議員会長。菅官房長官が同席。▽9時19分　有村女性活躍相。続いて甘利経済再生相、松山内閣府次官。この後、宇宙開発戦略本部。▽10時3分　閣議。続いて原子力災害対策本部・原子力防災会議の合同会議。▽10時54分　まち・ひと・しごと創生本部。▽11時10分　北村情報官。入れ替わりに外務省の斎木次官、上村中東アフリカ局長。この後、湯崎広島県知事。▽12時44分　谷内国家安全保障局長。▽13時7分　大手町の経団連会館で「女性が輝く社会に向けた国際シンポジウム」。▽15時27分　インド商工会議所連盟のキドワイ前会長ら。続いて紛争下の性的暴力担当国連事務総長特別代表のバングーラ氏ら。▽16時25分　ケネディ駐日米大使。この後、シェリー・ブレア元英首相夫人。▽17時23分　バングラデシュのチョードリー国会議長。▽18時5分　同シンポジウムのレセプション。▽19時29分　私邸着。 
2014-09-13,20149.0,2014,9,13,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月13日,▽8時36分　富ケ谷の私邸発。▽8時51分　六本木アカデミーヒルズで「女性が輝く社会に向けた国際シンポジウム」。▽10時6分　会員制クラブ「六本木ヒルズクラブ」のイタリア料理店「ｌａ　ｃｕｃｉｎａ」でディズニー・メディア・ネットワークスのスウィーニー共同会長ら。▽10時34分　国連組織「ＵＮウィメン」のムランボヌクカ事務局長ら。▽11時3分　六本木アカデミーヒルズで同シンポジウムの分科会。▽12時28分　グランドハイアット東京の日本料理店「旬房」で秘書官。▽13時50分　日比谷公会堂で北朝鮮による拉致問題に関する集会。▽14時32分　私邸着。 
2014-09-14,20149.0,2014,9,14,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月14日,▽8時18分　富ケ谷の私邸発。▽9時　紀尾井町のＮＨＫ千代田放送会館で番組出演。▽9時50分　私邸着。　午後は私邸で過ごす。 
2014-09-15,20149.0,2014,9,15,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,,
2014-09-16,20149.0,2014,9,16,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月15日・16日,〈15日〉　終日、富ケ谷の私邸で過ごす。〈16日〉▽9時9分　私邸発。▽9時31分　党本部で役員会。▽10時2分　官邸で閣議。この後、復興推進会議。続いて下村文科相。▽10時36分　岸田外相、外務省の斎木次官、平松総合外交政策局長、伊原アジア大洋州局長。外相が残る。▽11時48分　全国都道府県議会議長会会長の林広島県議会議長ら。高市総務相、石破地方創生相が同席。▽12時49分　国家安全保障会議。▽13時20分　全国旅館おかみの集いの佐藤潤さんら。続いて寺田最高裁長官。▽13時57分　宮内庁で皇室経済会議。▽14時33分　官邸着。▽15時15分　甘利経済再生相、菅原経産省経済産業政策局長。この後、規制改革会議。▽16時4分　北村情報官、高橋警察庁警備局長、多湖公安調査庁調査第1部長。情報官が残る。▽16時32分　榊原経団連会長、サントリーホールディングスの新浪剛史次期社長に経済財政諮問会議民間議員の辞令交付。この後、経済財政諮問会議。▽17時44分　山口科技相。▽18時6分　財務省の香川次官、山崎財務官、浅川国際局長。入れ替わりに外務次官。▽18時50分　公邸で古屋前拉致問題相、石原前環境相ら。菅官房長官が同席。 
2014-09-17,20149.0,2014,9,17,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,YES!,No,9月17日,▽8時1分　ＪＲ東京駅で冨田哲郎ＪＲ東日本社長。この後、やまびこ127号で同駅発。望月環境相が同行。▽9時32分　ＪＲ郡山駅着。竹下復興相らが同行。▽10時56分　福島県川内村の村立かわうち保育園を視察。▽11時7分　仮設住宅を視察。▽11時26分　日本料理店「蕎麦酒房天山」で環境相、復興相ら。▽12時6分　除染土の仮置き場を視察。▽12時59分　大熊町の中間貯蔵施設建設候補地で渡辺町長、伊沢双葉町長ら。▽13時41分　広野町の県立中高一貫校「ふたば未来学園高校」建設予定地を視察。▽13時51分　水田で稲刈りを体験。▽14時6分　報道各社のインタビュー。▽17時39分　官邸で浜田内閣官房参与。▽18時16分　教育再生実行会議。▽19時40分　富ケ谷の私邸着。 
2014-09-18,20149.0,2014,9,18,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,YES!,No,9月18日,▽9時7分　富ケ谷の私邸発。▽9時25分　帝国ホテルで日本商工会議所通常会員総会。▽10時6分　官邸でスポーツ関連イベント向けビデオメッセージ収録。▽10時26分　甘利経済再生相、松山内閣府次官。再生相が残る。▽11時9分　麻生財務相、財務省の香川次官、田中主計局長、佐藤主税局長。▽12時6分　木村、礒崎、衛藤各補佐官。▽13時1分　福田浩一山口銀行頭取。この後、産業競争力会議。▽15時10分　山谷拉致問題相。入れ替わりに尾身元科技相。▽16時3分　山本前科技相。続いて岸田外相、杉山外務審議官、浅川財務省国際局長ら。外務審議官、国際局長らが残る。▽17時8分　北村情報官、平松外務省総合外交政策局長、岩崎防衛省統合幕僚長。▽18時56分　葛飾区水元の区立葛美中学校で学習支援教室を視察。▽19時29分　報道各社のインタビュー。▽20時9分　公邸着。 
2014-09-19,20149.0,2014,9,19,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月19日,▽9時4分　官邸で平松外務省総合外交政策局長。この後、月例経済報告関係閣僚会議。▽10時1分　閣議。続いて全国ため池等整備事業推進協議会の吹田会長。入れ替わりに河野外務省中東和平担当特使。▽10時36分　外務省の斎木次官、杉山、長嶺両外務審議官、総合外交政策局長ら。この後、潘基文国連事務総長と電話。▽12時21分　グランドプリンスホテル新高輪で内外情勢調査会の全国懇談会。▽13時36分　官邸で北村千葉県八街市長、落花生業者ら。続いて国家安全保障会議。▽14時24分　北村情報官。▽14時57分　谷垣幹事長。▽15時23分　外務省の杉山外務審議官、伊原アジア大洋州局長、林欧州局長、浅川財務省国際局長ら。▽16時12分　総合科学技術・イノベーション会議。この後、まち・ひと・しごと創生会議。▽18時3分　太田国交相。入れ替わりに河井克行衆院議員。続いて医療関係イベント向けのビデオメッセージ収録。▽18時44分　ホテルニューオータニで青木拡憲ＡＯＫＩホールディングス会長、思想家の田口佳史氏。菅官房長官が同席。▽20時6分　公邸着。 
2014-09-20,20149.0,2014,9,20,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月20日,　終日、公邸で過ごす。 
2014-09-21,20149.0,2014,9,21,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月21日,　午前中は公邸で過ごす。▽14時5分　港南の品川インターシティホールで公明党大会。▽14時52分　神南のＮＨＫ放送センターで国際放送番組収録。▽15時44分　公邸着。▽16時5分　ロシアのプーチン大統領と電話。菅、加藤、世耕正副官房長官らが同席。▽16時45分　富ケ谷の私邸着。▽19時22分　パレスホテル東京のラウンジバー「プリヴェ」で昭恵夫人、友人ら。▽21時22分　私邸着。 
2014-09-22,20149.0,2014,9,22,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,YES!,YES!,9月22日,（日本時間）▽9時15分　富ケ谷の私邸発。▽9時51分　羽田空港で報道各社のインタビュー。▽10時17分　国連総会出席のため政府専用機で昭恵夫人とともに同空港発。（現地時間）　午前　ニューヨークのケネディ国際空港着。 
2014-09-23,20149.0,2014,9,23,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月22日・23日,（現地時間）〈22日〉　昼　ニューヨーク総領事公邸で米企業で働く日本人女性ら。　午後　コロンビア大学で講演。　夜　ウォルドルフ・アストリアホテルに宿泊。〈23日〉　午前　ヒルトン・ミッドタウンホテルで対日投資セミナー。国連本部でイランのロウハニ大統領。モンゴルのエルベグドルジ大統領。気候変動首脳会合で演説。 
2014-09-24,20149.0,2014,9,24,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月23日・24日,（現地時間）〈23日〉　昼　ニューヨークの米シンクタンク外交問題評議会本部で同評議会メンバーら。　午後　国連本部でクテサ国連総会議長。エジプトのシシ大統領。国連気候サミット強靱性セッション。　夜　ダブルツリー・メトロポリタン・ホテルで同行記者団と懇談。ウォルドルフ・アストリアホテルに宿泊。〈24日〉　午前　シェラトン・ニューヨークタイムズスクエアホテルでクリントン前米国務長官と対談。ランハムホテルでオランド仏大統領。国連本部で日アフリカ地域経済共同体議長国首脳会合。パナマのバレラ大統領。 
2014-09-25,20149.0,2014,9,25,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月24日・25日,（現地時間）〈24日〉　昼　ニューヨークの国連本部で潘基文国連事務総長。　午後　ニューヨーク市内のすし店「寿司田」でオーストラリアのアボット首相。ウォルドルフ・アストリアホテルで国連の日本人職員ら。吉川国連大使公邸で和食レセプション。同ホテルに宿泊。〈25日〉　午前　イラクのマスーム大統領。国連本部で太平洋島しょ国首脳会合。エボラ出血熱に関するハイレベル会合。 
2014-09-26,20149.0,2014,9,26,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月25日・26日,（現地時間）〈25日〉　昼　ニューヨークの国連本部で国連総会の一般討論演説。　午後　カタール国連代表部で同国のタミム首長。グランドハイアットホテルで内外記者会見。ウォルドルフ・アストリアホテルに宿泊。〈26日〉　午前　バイデン米副大統領。国連本部でＰＫＯに関するハイレベル会合。 
2014-09-27,20149.0,2014,9,27,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,YES!,YES!,9月26日・27日,（現地時間）〈26日〉　午後　政府専用機でニューヨークのケネディ国際空港発。（日本時間）〈27日〉▽16時3分　羽田空港着。▽16時38分　官邸で報道各社のインタビュー。危機管理センターで菅官房長官、西村危機管理監ら。この後、報道各社のインタビュー。▽17時2分　臨時閣議。続いて御嶽山の噴火に関する関係閣僚会議。この後、太田国交相。▽19時40分　新聞・通信各社の論説委員、テレビ各社の解説委員、内閣記者会と相次ぎ懇談。▽21時12分　富ケ谷の私邸着。 
2014-09-28,20149.0,2014,9,28,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月28日,　終日、富ケ谷の私邸で過ごす。 
2014-09-29,20149.0,2014,9,29,20149.0,2014-09,2014-Sep,Shinzo_Abe,No,No,No,No,No,No,9月29日,▽8時51分　富ケ谷の私邸発。▽9時18分　官邸で臨時閣議。続いて山谷防災相、西村内閣府副大臣。菅官房長官、西村危機管理監が同席。▽10時　皇居で帰国の記帳。▽10時21分　官邸で斎木外務省経済局長ら。続いて斎木外務次官。経済局長が加わる。入れ替わりに西防衛次官。▽11時30分　国会内で両院議員総会。続いて代議士会。▽12時2分　衆院本会議。▽12時13分　官邸着。▽13時3分　参院本会議場で臨時国会開会式。▽13時14分　官邸着。▽13時38分　国会内で衆院の伊吹、赤松正副議長、参院の山崎、輿石正副議長にあいさつ回り。▽14時2分　衆院本会議で所信表明演説。▽14時30分　国会内で棚橋幹事長代理、萩生田筆頭副幹事長ら。▽14時36分　参院本会議で所信表明演説。▽15時2分　国会内医務室。▽15時11分　官邸で岸田外相。▽16時11分　経済の好循環実現に向けた政労使会議。▽17時2分　国会内で浜田香川県知事。続いて党役員会。この後、高村副総裁、谷垣幹事長、二階総務会長、稲田政調会長、茂木選対委員長ら。▽17時39分　官邸で幹事長。▽18時28分　ザ・キャピトルホテル東急のレストラン「ＯＲＩＧＡＭＩ」で秘書官。▽19時37分　公邸着。 
